"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Francia","12","26"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Francia","3","3"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Paesi Bassi","2","2"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Paesi Bassi","2","2"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Germania","47","164"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Germania","161","316"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Alloggi privati in affitto","Germania","13","192"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Regno Unito","12","29"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Regno Unito","4","4"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Alloggi privati in affitto","Irlanda","2","15"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Portogallo","2","2"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Spagna","2","2"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Belgio","11","15"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Belgio","5","5"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","75","129"
"2020","Provincia del Sud Sardegna","ARBUS","10","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","13","70"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Svizzera (incluso Liechtenstein)","18","27"
"2020","Provincia del Sud Sardegna","ARBUS","10","Alberghiero","Austria","2","2"
